bal,brick,dist,floor,kitsp,livsp,metrdist,price,rooms,tel,totsp,walk
0,0,16.34,1,10,20,10,33,1,1,35,1
1,0,16.34,1,10,20,10,34,1,1,38,1
0,0,16.34,1,11,20,6,46,1,0,38,1
1,0,12.92,1,10,20,12,29,1,1,36,0
0,0,12.92,1,10,20,3,30,1,1,35,1
0,0,12.92,1,10,20,5,31,1,1,35,1
1,0,17.024,1,9.5,20,7,33,1,1,35,1
1,0,12.92,1,8.5,20,20,31,1,1,39,0
0,0,12.92,1,9,20,10,33,1,1,39,0
1,0,12.92,1,10.5,20,15,36,1,1,39,0
1,0,12.92,1,11.5,20,15,37,1,1,40,0
0,0,12.483,0,10,20,3,31,1,1,36,1
1,1,12.483,1,7,20,10,33,1,1,40,1
1,0,16.169,1,10,20,18,28.5,1,1,35,1
1,0,10.906,1,10,20,10,29.3,1,1,40,0
0,0,10.906,0,9,20,5,33,1,1,39,1
0,0,12.35,1,9,20,10,32,1,0,36,0
1,0,10.07,1,9.5,20,5,35,1,1,36,1
1,0,16.606,1,9,20,10,32,1,1,38,0
1,0,15.37,1,10.5,20,15,37,1,1,40,0
1,1,10.906,1,6,20,10,29,1,0,34,1
1,0,7.804,1,10,20,8,48,1,1,40,1
1,0,8.436,1,7,20,5,32,1,1,38,1
1,1,4.655,1,6,20,5,42,1,1,32,1
0,1,2.622,1,5.5,20,10,30,1,1,32,0
1,0,2.622,1,9.6,20,15,38,1,1,38,1
0,0,2.622,1,8.6,20,10,39.5,1,0,39,0
1,0,2.622,1,10,20,15,40,1,1,35,1
0,0,2.622,1,8,20,7,45,1,1,36,1
1,0,3.23,1,5,20,10,29.5,1,1,32,1
1,0,4.104,0,9,20,2,30,1,1,33,1
1,0,9.006,0,10,20,10,35,1,0,35,0
1,0,15.352,1,9,20,15,29,1,1,40,0
0,0,15.352,1,7.3,20,3,29.9,1,1,35,1
1,0,15.352,1,10,20,3,40,1,1,38,1
0,0,16.663,1,6.5,20,2,29,1,1,36,1
0,1,10.83,1,6,20,10,30.5,1,1,31,1
1,0,10.83,0,10,20,4,35,1,1,35,1
1,0,11.78,1,10,20,10,36,1,1,35,1
0,0,11.78,0,9,20,7,45,1,1,37,1
1,0,12.92,1,9.5,20,7,33,1,1,35,0
1,0,12.92,1,9,20,0,39,1,1,39,1
1,0,4.636,1,10,20,10,39,1,1,36,0
1,0,6.08,1,8.5,20,3,34,1,1,38,1
1,0,8.55,1,10,20,5,34,1,1,35,0
1,0,8.55,1,9.5,20,10,36,1,1,36,1
1,0,8.55,1,9.6,20,10,36,1,1,35,1
0,0,14.44,0,10,20,3,45,1,1,38,1
1,0,14.44,1,10,20,10,45,1,0,39,1
0,0,2.698,0,9.5,20,10,45.5,1,0,40,1
1,1,1.254,0,9,20,10,82,1,1,39,1
1,0,10.298,1,6,20,5,27,1,1,32,1
0,0,5.32,1,10,20,10,44,1,1,37,1
1,0,15.466,1,8,21,15,39,1,1,41,1
1,0,15.466,1,8,21,5,39,1,1,39,0
1,0,10.203,0,8.6,21,15,31,1,1,41,0
0,0,7.804,0,6,21,5,31,1,1,33,0
1,0,10.906,1,8.5,21,15,28,1,1,39,0
1,0,6.384,1,8.5,21,10,39,1,1,41,0
0,1,3.686,1,3.5,21,5,30,1,1,29,1
1,0,11.4,1,8.6,21,5,40,1,1,39,0
1,0,10.07,1,8.5,21,7,40,1,1,39,0
1,0,8.436,1,6,21,15,26,1,1,32,1
1,1,2.622,1,10,21,5,52,1,1,40,1
1,0,9.006,1,5,21,3,33,1,1,32,1
0,0,15.352,0,9,21,15,31,1,1,39,0
1,0,15.352,1,8.5,21,10,34,1,1,42,0
1,0,16.663,1,8.9,21,15,35,1,1,39,1
1,0,16.663,1,8.5,21,1,36,1,1,41,1
1,0,11.78,0,9,21,10,43,1,1,39,1
0,0,4.636,1,7.5,21,10,41,1,1,37,0
1,0,8.55,1,9,21,10,36,1,1,39,1
1,0,8.55,1,9,21,10,37,1,1,42,1
1,0,8.55,1,10,21,5,38,1,1,42,0
1,0,3.534,1,6,21,5,42,1,1,31,1
1,1,5.32,1,6,21,3,42,1,1,32,1
1,0,2.622,1,10,22,3,63,1,1,33,1
0,0,11.78,1,5.5,22,15,33,1,1,32,1
0,0,8.55,1,8,22,3,34,1,1,37,1
1,1,8.55,1,14,22,7,43,1,1,42,0
0,1,2.736,0,10,22,10,53,1,1,41,1
0,0,12.92,1,6,23,10,29,1,1,37,1
1,0,15.466,1,6,24,10,36,1,1,39,1
0,1,7.676,1,9,25,1,52,1,1,45,1
1,1,7.804,1,7,27,5,49,1,1,46,1
0,1,12.92,1,16,32,5,114,1,1,77,0
0,1,12.92,1,14,32,5,120,1,1,82,0
0,1,17.5,1,6,47,10,50,4,0,63,1
0,0,9.6,0,7,61,5,52,4,0,80,1
0,0,15.8,1,6.1,47,10,53,4,1,63,0
1,1,11,1,6.5,46,10,55,4,1,65,1
0,0,10.8,1,6,46,15,55,4,0,63,1
1,0,16.5,1,7,54,12,55,4,1,78,0
0,1,15.1,0,8,51,7,60,4,0,82,1
1,0,8.8,1,7,47,10,60,4,1,64,1
0,0,11.5,1,8.6,40,15,65,4,0,64,1
1,1,17.5,1,7,60,12,65,4,1,87,0
1,0,13.1,1,10,63,10,65,4,0,100,1
0,0,4.5,1,9,50,15,65,4,1,76,0
1,1,5.7,1,6,50,15,65,4,0,62,1
0,0,6.2,0,8.5,53,5,66,4,1,73,1
1,0,13.7,1,11,63,15,70,4,0,100,1
1,1,12.4,1,7.5,57,8,71.5,4,1,82,1
0,0,4.7,1,9,52,15,72,4,0,71,0
1,0,5.5,1,8,58,10,75,4,1,80,1
0,1,11,1,9,56,15,75,4,1,80,1
0,0,14,1,10,65,20,76,4,0,102,1
1,0,13.9,1,8.5,56,10,77,4,1,89,1
0,1,0.9,0,12,62,10,77,4,1,81,1
1,0,15.2,1,10,65,7,80,4,0,86,0
1,0,15.2,0,7.5,50,12,80,4,1,76,1
1,1,12.5,1,10.5,65,10,80,4,0,102,0
1,0,11.1,0,14,74,5,80,4,1,104,1
0,0,11.5,1,8.3,54,10,82,4,0,91,1
0,1,10,1,10,64,5,84,4,0,101,1
1,0,6.6,1,9,55,10,85,4,1,73,1
1,0,6.6,1,10,68,8,85,4,0,97,0
0,1,6.6,1,7,56,5,85,4,1,74,1
1,0,11,1,9,74,10,85,4,0,97,1
1,0,5.3,1,7.2,64,15,85,4,1,89,1
0,1,2.8,0,8,57,15,85,4,0,80,1
0,0,3.6,0,10,72,5,85,4,1,100,1
1,0,5.4,0,6.5,48,10,85,4,1,65,0
1,1,9.9,1,9,75,5,85,4,1,105,1
0,0,13.7,1,20,64,7,85,4,0,97,1
1,0,13.9,1,9,57,10,86,4,1,89,1
1,1,11.8,1,8.5,54,10,86,4,0,84,1
0,0,5.6,1,8,76,10,87,4,1,102,1
1,0,4.7,1,10,71,7,87,4,0,99,1
0,1,10.4,1,8.6,57,10,88.8,4,1,87,0
1,0,5.6,1,8,72,5,89,4,0,100,1
1,0,5.5,0,10,72,8,90,4,1,100,1
1,1,13.5,1,9,69,10,90,4,1,98,1
1,0,13.7,1,18,62,10,90,4,0,110,1
1,0,5.5,0,10,70,5,90,4,1,100,1
0,1,9.7,1,8,75,15,90,4,0,106,0
1,0,13.8,1,10,64,6,91,4,0,100,1
1,0,11.7,0,9.5,72,10,92,4,1,100,1
0,1,9.2,1,8,52,15,92,4,1,88,1
1,0,12.5,1,8,73,10,93,4,1,107,1
0,0,4.5,0,10,69,10,95,4,0,91,1
1,1,12.4,1,11,73,10,95,4,1,112,1
0,0,7.3,1,9,74,5,95,4,0,101,1
0,0,2.3,0,10,55,5,95.3,4,1,90,1
1,1,7.5,1,9,73,10,96,4,1,99,1
0,0,2.5,1,8,71,15,96,4,0,99,1
1,0,2.8,1,10,57,4,98,4,1,93,1
1,1,7.9,1,9.6,68,7,100,4,1,96,0
0,1,4.7,1,9,70,2,100,4,0,108,1
1,0,4.7,1,9,70,1,100,4,1,108,1
1,1,10.4,1,9.7,68,15,100,4,0,98,1
0,1,4.7,1,10,71,10,100,4,1,100,1
0,0,3,1,13,67,10,100,4,1,100,1
1,1,5,1,9,57,2,101,4,1,87,1
1,1,2.9,0,9,61,7,101,4,0,85,1
1,0,4.5,1,8.5,62,5,105,4,1,90,1
0,1,1.4,1,12,71,5,105,4,1,90,1
1,1,4.2,1,13,47,3,105,4,0,80,1
0,1,5.9,1,10,72,7,105,4,1,100,1
1,0,8.9,1,12,69,5,106,4,1,100,1
1,1,4.5,1,7.5,76,10,108,4,1,95,1
0,1,15.1,1,10,64,7,110,4,1,100,1
1,0,5.2,0,9,70,5,110,4,1,100,1
1,1,15.2,1,20,55,7,110,4,0,100,1
1,1,1.95,0,9,57,3,110,4,1,97,1
1,0,10,1,9.5,67,8,112,4,1,97,0
0,1,10.2,1,12,58,10,114,4,1,84,1
1,1,7.4,1,8.6,57,7,115,4,1,86,1
1,0,0.9,0,9,68,5,115,4,1,98,1
1,1,5.8,1,10,77,3,120,4,1,108,1
1,1,13,1,8.5,56,10,120,4,1,88,1
1,0,3.2,1,9.2,62,5,120,4,1,99,1
1,1,15.2,1,10,64,2,120,4,1,100,1
1,1,10.8,1,10,61,10,120,4,1,90,0
1,0,2.8,1,8,65,3,120,4,1,98,1
0,1,5.6,1,9,60,10,122,4,1,90,1
1,1,1.4,1,14,82,7,125,4,0,116,1
1,0,0.9,0,12,95,5,125,4,1,128,1
1,1,5.5,1,11,66,1,125,4,1,109,1
1,1,2.5,1,11,67,5,135,4,1,109,1
1,1,2,0,10,80,10,135,4,1,120,1
1,0,1.7,1,7.8,67,7,135,4,1,90,1
1,1,13.7,1,10,65,7,140,4,1,100,1
1,1,5.5,1,9,87,8,140,4,1,122,1
1,1,2.3,1,13,94,3,140,4,1,142,1
1,0,1.3,1,12,81,7,142,4,1,116,1
1,1,3.8,1,16,63,7,148,4,1,98,0
1,1,4.6,0,10,68,5,149,4,1,97,1
1,1,2,1,13,65,10,150,4,1,109,1
1,0,1.8,1,16,61,5,160,4,0,94,1
0,1,3.6,1,9,63,5,160,4,1,87,1
1,1,7.3,1,15,67,5,165,4,1,102,1
1,0,1.7,0,14,100,5,170,4,1,133,1
1,1,0.9,0,16,95,1,170,4,1,152,1
1,1,9.25,1,10.5,64,7,170,4,1,100,1
1,0,1.8,1,10,63,10,175,4,1,97,1
1,1,2.4,1,15,89,3,185,4,1,136,1
1,1,6.8,1,16,79,7,190,4,1,125,1
1,0,4.4,1,14,77,5,190,4,1,110,1
1,1,12.5,1,10,67,3,193,4,1,116,1
1,1,1.9,1,12,89,10,200,4,1,110,1
1,0,10.2,1,14,80,10,210,4,1,120,1
1,1,8.5,1,10,56,5,240,4,1,118,0
1,1,1.7,1,25,119,3,380,4,1,160,1
1,0,3.1,1,12,78,5,390,4,1,126,1
